officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude,latitude,longitude
Komatipalli B.O,506112,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kesamudram,Warangal,TELANGANA,NA,Kesamudram S.O,Mahabubabad H.O,79.893337725,17.6825839,17.6825839,79.893337725
Komatlagudem B.O,506135,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kothaguda,Warangal,TELANGANA,NA,Kothaguda S.O (Warangal),Mahabubabad H.O,80.11161152857143,17.9485245,17.9485245,80.11161152857143
Kommulavancha B.O,506324,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narasimulapet,Warangal,TELANGANA,NA,Dantalapalli S.O,Mahabubabad H.O,79.7069131,17.5005114,17.5005114,79.7069131
Konapuram B.O,506332,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Chennaraopet,Warangal,TELANGANA,NA,Chennaraopet S.O,Mahabubabad H.O,79.86254435,17.856924958333334,17.856924958333334,79.86254435
Kondapur B.O,506314,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Raiparthy,Warangal,TELANGANA,NA,Raiparthy S.O,Warangal H.O,79.61468447777779,17.68448148888889,17.68448148888889,79.61468447777779
Kondapur B.O,506316,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Zaffargadh,Warangal,TELANGANA,NA,Zaffargadh S.O,Warangal H.O,79.41063836666666,17.8697796,17.8697796,79.41063836666666
Kondur B.O,506314,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Raiparthy,Warangal,TELANGANA,NA,Raiparthy S.O,Warangal H.O,79.61468447777779,17.68448148888889,17.68448148888889,79.61468447777779
Konkapaka B.O,506365,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Palakurthy,Warangal,TELANGANA,NA,Parwathagiri S.O,Warangal H.O,79.72788866666666,17.729727233333335,17.729727233333335,79.72788866666666
Korepalli B.O,506318,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kadakandla,Warangal,TELANGANA,NA,Waddekothapally S.O,Warangal H.O,NA,NA,NA,NA
Korukondapalli B.O,506112,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kesamudram,Warangal,TELANGANA,NA,Kesamudram S.O,Mahabubabad H.O,79.893337725,17.6825839,17.6825839,79.893337725
Kothaguda S.O (Warangal),506135,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kothaguda,Warangal,TELANGANA,NA,NA,Mahabubabad H.O,80.11161152857143,17.9485245,17.9485245,80.11161152857143
Kothapeta B.O,506006,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Hanamkonda Mandal,Warangal,TELANGANA,NA,Deshaipet S.O,Warangal H.O,79.63105126428572,18.049368657142857,18.049368657142857,79.63105126428572
Kothareddial B.O,506102,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Mah'bad,Warangal,TELANGANA,NA,New Abadi S.O,Mahabubabad H.O,80.02490155,17.6466043,17.6466043,80.02490155
Kothur B.O,506313,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Raiparthy,Warangal,TELANGANA,NA,Wardhannapet S.O,Warangal H.O,79.58815342222222,17.78059047777778,17.78059047777778,79.58815342222222
Kothur B.O,506132,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narsampet,Warangal,TELANGANA,NA,Narsampet S.O,Mahabubabad H.O,79.89359244444444,17.93293366111111,17.93293366111111,79.89359244444444
Kousalyadevipalli B.O,506104,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Neerada,Warangal,TELANGANA,NA,Neerada S.O,Mahabubabad H.O,79.60260065,17.777214275,17.777214275,79.60260065
Kummarikunta B.O,506324,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narsimulapet,Warangal,TELANGANA,NA,Dantalapalli S.O,Mahabubabad H.O,79.7069131,17.5005114,17.5005114,79.7069131
Kuravi S.O,506105,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kuravi,Warangal,TELANGANA,08719-98669258,NA,Mahabubabad H.O,80.00080206666667,17.5249031,17.5249031,80.00080206666667
Ladella B.O,506006,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Atmakur,Warangal,TELANGANA,NA,Deshaipet S.O,Warangal H.O,79.63105126428572,18.049368657142857,18.049368657142857,79.63105126428572
Laknepalli B.O,506331,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narsampet,Warangal,TELANGANA,NA,Togarrai S.O,Warangal H.O,79.77533296041666,17.891577475,17.891577475,79.77533296041666
Laxmipur (Warangal) S.O,506013,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Warangal,Warangal,TELANGANA,0870-2444197,NA,Warangal H.O,79.6277371,17.9733663,17.9733663,79.6277371
Laxmipur B.O,506102,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Mahabubabad,Warangal,TELANGANA,NA,New Abadi S.O,Mahabubabad H.O,80.02490155,17.6466043,17.6466043,80.02490155
Liabarthy B.O,506313,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Wardhannapet,Warangal,TELANGANA,NA,Wardhannapet S.O,Warangal H.O,79.58815342222222,17.78059047777778,17.78059047777778,79.58815342222222
Lingagiri B.O,506122,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Nekkonda,Warangal,TELANGANA,NA,Nekkonda S.O,Mahabubabad H.O,79.80819278333334,17.782321391666667,17.782321391666667,79.80819278333334
Lingapuram B.O,506332,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Chennaraopet,Warangal,TELANGANA,NA,Chennaraopet S.O,Mahabubabad H.O,79.86254435,17.856924958333334,17.856924958333334,79.86254435
Lohitha B.O,506310,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Sangem,Warangal,TELANGANA,NA,Panthani S.O,Warangal H.O,79.5830349,17.85985995,17.85985995,79.5830349
M.G.M Hospital S.O,506007,S.O,Non-Delivery,Warangal,Hyderabad,Andhra Pradesh,Warangal,Warangal,TELANGANA,NA,NA,Warangal H.O,79.58692955,17.997776316666666,17.997776316666666,79.58692955
Machapur B.O,506330,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Geesugonda,Warangal,TELANGANA,NA,Dharmaram S.O (Warangal),Warangal H.O,79.69162352000001,17.94364232,17.94364232,79.69162352000001
Macherla B.O,506134,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Gudur,Warangal,TELANGANA,NA,Gudur S.O (Warangal),Mahabubabad H.O,79.87504244,17.86942554,17.86942554,79.87504244
Madaguda B.O,506135,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kothaguda,Warangal,TELANGANA,NA,Kothaguda S.O (Warangal),Mahabubabad H.O,80.11161152857143,17.9485245,17.9485245,80.11161152857143
Madannapet B.O,506132,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narsampet,Warangal,TELANGANA,NA,Narsampet S.O,Mahabubabad H.O,79.89359244444444,17.93293366111111,17.93293366111111,79.89359244444444
Madanthurthi B.O,506368,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Nallikaddur,Warangal,TELANGANA,NA,Nallikaddur S.O,Mahabubabad H.O,79.80765235,17.5959453,17.5959453,79.80765235
Madapur B.O,506105,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kuravi,Warangal,TELANGANA,NA,Kuravi S.O,Mahabubabad H.O,80.00080206666667,17.5249031,17.5249031,80.00080206666667
Madhupalli' B.O,506163,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Turrur,Warangal,TELANGANA,NA,Turrur S.O,Warangal H.O,79.65832887333333,17.580525506666667,17.580525506666667,79.65832887333333
Mahabubabad H.O,506101,H.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Mahabubabad,Warangal,TELANGANA,08719-240070,NA,NA,79.97521645416666,17.620532954166666,17.620532954166666,79.97521645416666
Mahathma Gandhi Road S.O,506002,S.O,Non-Delivery,Warangal,Hyderabad,Andhra Pradesh,Warangal,Warangal,TELANGANA,0870-2420681,NA,Warangal H.O,79.6047064,17.970057958333335,17.970057958333335,79.6047064
Maheshwaram B.O,506331,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narsampet,Warangal,TELANGANA,NA,Togarrai S.O,Warangal H.O,79.77533296041666,17.891577475,17.891577475,79.77533296041666
Mallampalli B.O,506331,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Duggondi,Warangal,TELANGANA,NA,Togarrai S.O,Warangal H.O,79.77533296041666,17.891577475,17.891577475,79.77533296041666
Mallampally B.O,506317,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Turrur,Warangal,TELANGANA,NA,Peddavangara S.O,Warangal H.O,79.5516808,17.583563,17.583563,79.5516808
Mallareddipalli B.O,506006,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Atmakur,Warangal,TELANGANA,NA,Deshaipet S.O,Warangal H.O,79.63105126428572,18.049368657142857,18.049368657142857,79.63105126428572
Mallial B.O,506102,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Mah'bad,Warangal,TELANGANA,NA,New Abadi S.O,Mahabubabad H.O,80.02490155,17.6466043,17.6466043,80.02490155
Mamnoor (V) B.O,506166,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Hanamkonda,Warangal,TELANGANA,NA,Mamnoor S.O,Warangal H.O,79.6083719,17.94762875,17.94762875,79.6083719
Mamnoor S.O,506166,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Warangal,Warangal,TELANGANA,NA,NA,Warangal H.O,79.6083719,17.94762875,17.94762875,79.6083719
Manchuppal B.O,506222,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kodakondla,Warangal,TELANGANA,NA,Kodakondla S.O,Warangal H.O,79.4897146,17.550168933333335,17.550168933333335,79.4897146
Mandapalli B.O,506331,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Duggondi,Warangal,TELANGANA,NA,Togarrai S.O,Warangal H.O,79.77533296041666,17.891577475,17.891577475,79.77533296041666
Mandi Bazar S.O,506002,S.O,Non-Delivery,Warangal,Hyderabad,Andhra Pradesh,Warangal,Warangal,TELANGANA,0870-2425702,NA,Warangal H.O,79.6047064,17.970057958333335,17.970057958333335,79.6047064
Mangalvaripet B.O,506134,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Gudur,Warangal,TELANGANA,NA,Gudur S.O (Warangal),Mahabubabad H.O,79.87504244,17.86942554,17.86942554,79.87504244
Manneguda B.O,506381,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Dornakal,Warangal,TELANGANA,NA,Dornakal S.O,Mahabubabad H.O,80.10652519,17.464967246,17.464967246,80.10652519
Manugonda B.O,506330,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Geesugonda,Warangal,TELANGANA,NA,Dharmaram S.O (Warangal),Warangal H.O,79.69162352000001,17.94364232,17.94364232,79.69162352000001
Maqdumpuram B.O,506332,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Chennraopet,Warangal,TELANGANA,NA,Chennaraopet S.O,Mahabubabad H.O,79.86254435,17.856924958333334,17.856924958333334,79.86254435
Maripeda (V) B.O,506315,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Maripeda,Warangal,TELANGANA,NA,Maripeda S.O,Mahabubabad H.O,79.87684597142858,17.38687597142857,17.38687597142857,79.87684597142858
Maripeda S.O,506315,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Maripeda,Warangal,TELANGANA,08719-278818,NA,Mahabubabad H.O,79.87684597142858,17.38687597142857,17.38687597142857,79.87684597142858
Marrigudem B.O,506135,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kothaguda,Warangal,TELANGANA,NA,Kothaguda S.O (Warangal),Mahabubabad H.O,80.11161152857143,17.9485245,17.9485245,80.11161152857143
Matair B.O,506163,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Turrur,Warangal,TELANGANA,NA,Turrur S.O,Warangal H.O,79.65832887333333,17.580525506666667,17.580525506666667,79.65832887333333
Matwada B.O,506102,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Mah'bad,Warangal,TELANGANA,NA,New Abadi S.O,Mahabubabad H.O,80.02490155,17.6466043,17.6466043,80.02490155
Matwada S.O,506002,S.O,Non-Delivery,Warangal,Hyderabad,Andhra Pradesh,Warangal,Warangal,TELANGANA,NA,NA,Warangal H.O,79.6047064,17.970057958333335,17.970057958333335,79.6047064
Mecharajpalli B.O,506368,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Nallikaddur,Warangal,TELANGANA,NA,Nallikaddur S.O,Mahabubabad H.O,79.80765235,17.5959453,17.5959453,79.80765235
Medapalli B.O,506132,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narsampet,Warangal,TELANGANA,NA,Narsampet S.O,Mahabubabad H.O,79.89359244444444,17.93293366111111,17.93293366111111,79.89359244444444
Modugulaguda B.O,506105,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kuravi,Warangal,TELANGANA,NA,Kuravi S.O,Mahabubabad H.O,80.00080206666667,17.5249031,17.5249031,80.00080206666667
Mogilcherla B.O,506006,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Geesugonda Mandal,Warangal,TELANGANA,NA,Deshaipet S.O,Warangal H.O,79.63105126428572,18.049368657142857,18.049368657142857,79.63105126428572
Mogilcherla B.O,506105,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kuravi,Warangal,TELANGANA,NA,Kuravi S.O,Mahabubabad H.O,80.00080206666667,17.5249031,17.5249031,80.00080206666667
Mohammadapur B.O,506331,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Duggondi,Warangal,TELANGANA,NA,Togarrai S.O,Warangal H.O,79.77533296041666,17.891577475,17.891577475,79.77533296041666
Mondrai B.O,506331,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Sangem,Warangal,TELANGANA,NA,Togarrai S.O,Warangal H.O,79.77533296041666,17.891577475,17.891577475,79.77533296041666
Mudigonda B.O,506122,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Nekkonda,Warangal,TELANGANA,NA,Nekkonda S.O,Mahabubabad H.O,79.80819278333334,17.782321391666667,17.782321391666667,79.80819278333334
Mudupugal B.O,506102,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Mahabubabad,Warangal,TELANGANA,NA,New Abadi S.O,Mahabubabad H.O,80.02490155,17.6466043,17.6466043,80.02490155
Mulkalapalli B.O,506381,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Dornakal,Warangal,TELANGANA,NA,Dornakal S.O,Mahabubabad H.O,80.10652519,17.464967246,17.464967246,80.10652519
Mungalveedu B.O,506368,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Nallikaddur,Warangal,TELANGANA,NA,Nallikaddur S.O,Mahabubabad H.O,79.80765235,17.5959453,17.5959453,79.80765235
Mungimadugu B.O,506324,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narasimulapet,Warangal,TELANGANA,NA,Dantalapalli S.O,Mahabubabad H.O,79.7069131,17.5005114,17.5005114,79.7069131
Mupparamkalan B.O,506324,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narsimulapet,Warangal,TELANGANA,NA,Dantalapalli S.O,Mahabubabad H.O,79.7069131,17.5005114,17.5005114,79.7069131
Mupparamkurd B.O,506112,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kesamudram,Warangal,TELANGANA,NA,Kesamudram S.O,Mahabubabad H.O,79.893337725,17.6825839,17.6825839,79.893337725
Muripirala B.O,506314,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Raiparthy,Warangal,TELANGANA,NA,Raiparthy S.O,Warangal H.O,79.61468447777779,17.68448148888889,17.68448148888889,79.61468447777779
Musmi B.O,506135,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kothaguda,Warangal,TELANGANA,NA,Kothaguda S.O (Warangal),Mahabubabad H.O,80.11161152857143,17.9485245,17.9485245,80.11161152857143
Mutharam B.O,506222,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kodakandla,Warangal,TELANGANA,NA,Kodakondla S.O,Warangal H.O,79.4897146,17.550168933333335,17.550168933333335,79.4897146
Muthojipet B.O,506132,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narsampet,Warangal,TELANGANA,NA,Narsampet S.O,Mahabubabad H.O,79.89359244444444,17.93293366111111,17.93293366111111,79.89359244444444
Mylaram B.O,506314,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Raiparthy,Warangal,TELANGANA,NA,Raiparthy S.O,Warangal H.O,79.61468447777779,17.68448148888889,17.68448148888889,79.61468447777779
Nachenapalli B.O,506331,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Duggondi,Warangal,TELANGANA,NA,Togarrai S.O,Warangal H.O,79.77533296041666,17.891577475,17.891577475,79.77533296041666
Nadiwada B.O,506102,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Mah'bad,Warangal,TELANGANA,NA,New Abadi S.O,Mahabubabad H.O,80.02490155,17.6466043,17.6466043,80.02490155
Nagaram B.O,506122,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Nekkonda,Warangal,TELANGANA,NA,Nekkonda S.O,Mahabubabad H.O,79.80819278333334,17.782321391666667,17.782321391666667,79.80819278333334
Nagaram B.O,506324,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narasimulapet,Warangal,TELANGANA,NA,Dantalapalli S.O,Mahabubabad H.O,79.7069131,17.5005114,17.5005114,79.7069131
Naikpalli B.O,506112,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kesamudram,Warangal,TELANGANA,NA,Kesamudram S.O,Mahabubabad H.O,79.893337725,17.6825839,17.6825839,79.893337725
Nainala B.O,506368,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Nallikaddur,Warangal,TELANGANA,NA,Nallikaddur S.O,Mahabubabad H.O,79.80765235,17.5959453,17.5959453,79.80765235
Nallballi B.O,506310,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Wardhannapet,Warangal,TELANGANA,NA,Panthani S.O,Warangal H.O,79.5830349,17.85985995,17.85985995,79.5830349
Nallela B.O,506105,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kuravi,Warangal,TELANGANA,NA,Kuravi S.O,Mahabubabad H.O,80.00080206666667,17.5249031,17.5249031,80.00080206666667
Nallikaddur S.O,506368,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Nallikaddur,Warangal,TELANGANA,NA,NA,Mahabubabad H.O,79.80765235,17.5959453,17.5959453,79.80765235
Nancharimadur B.O,506317,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Turrur,Warangal,TELANGANA,NA,Peddavangara S.O,Warangal H.O,79.5516808,17.583563,17.583563,79.5516808
Nandanam B.O,506313,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Wardhannapet,Warangal,TELANGANA,NA,Wardhannapet S.O,Warangal H.O,79.58815342222222,17.78059047777778,17.78059047777778,79.58815342222222
Narakkapet B.O,506132,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narsampet,Warangal,TELANGANA,NA,Narsampet S.O,Mahabubabad H.O,79.89359244444444,17.93293366111111,17.93293366111111,79.89359244444444
Narasimlaguda B.O,506104,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Neerada,Warangal,TELANGANA,NA,Neerada S.O,Mahabubabad H.O,79.60260065,17.777214275,17.777214275,79.60260065
Narasimulapet B.O,506324,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narasimulapet,Warangal,TELANGANA,NA,Dantalapalli S.O,Mahabubabad H.O,79.7069131,17.5005114,17.5005114,79.7069131
Narsampet S.O,506132,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narsampet,Warangal,TELANGANA,08718-230047,NA,Mahabubabad H.O,79.89359244444444,17.93293366111111,17.93293366111111,79.89359244444444
Neelkurthi B.O,506315,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Maripeda,Warangal,TELANGANA,NA,Maripeda S.O,Mahabubabad H.O,79.87684597142858,17.38687597142857,17.38687597142857,79.87684597142858
Neerada S.O,506104,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Neerada,Warangal,TELANGANA,NA,NA,Mahabubabad H.O,79.60260065,17.777214275,17.777214275,79.60260065
Nekkonda S.O,506122,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Nekkonda,Warangal,TELANGANA,08718-221565,NA,Mahabubabad H.O,79.80819278333334,17.782321391666667,17.782321391666667,79.80819278333334
New Abadi S.O,506102,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Mahabubabad,Warangal,TELANGANA,08719-240314,NA,Mahabubabad H.O,80.02490155,17.6466043,17.6466043,80.02490155
Oblapur B.O,506316,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Zaffargadh,Warangal,TELANGANA,NA,Zaffargadh S.O,Warangal H.O,79.41063836666666,17.8697796,17.8697796,79.41063836666666
Ontimamidipalli B.O,506310,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Wardhannapet,Warangal,TELANGANA,NA,Panthani S.O,Warangal H.O,79.5830349,17.85985995,17.85985995,79.5830349
Ookal B.O,506330,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Geesugonda,Warangal,TELANGANA,NA,Dharmaram S.O (Warangal),Warangal H.O,79.69162352000001,17.94364232,17.94364232,79.69162352000001
Ookal Raiparthy B.O,506314,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Raiparthy,Warangal,TELANGANA,NA,Raiparthy S.O,Warangal H.O,79.61468447777779,17.68448148888889,17.68448148888889,79.61468447777779
Ootai B.O,506135,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kothaguda,Warangal,TELANGANA,NA,Kothaguda S.O (Warangal),Mahabubabad H.O,80.11161152857143,17.9485245,17.9485245,80.11161152857143
Paidipalli B.O,506006,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Hanamkonda,Warangal,TELANGANA,NA,Deshaipet S.O,Warangal H.O,79.63105126428572,18.049368657142857,18.049368657142857,79.63105126428572
Pakhal B.O,506222,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kodakondla,Warangal,TELANGANA,NA,Kodakondla S.O,Warangal H.O,79.4897146,17.550168933333335,17.550168933333335,79.4897146
Pallarguda B.O,506330,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Sangem,Warangal,TELANGANA,NA,Dharmaram S.O (Warangal),Warangal H.O,79.69162352000001,17.94364232,17.94364232,79.69162352000001
Panthani S.O,506310,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Wardhannapet,Warangal,TELANGANA,NA,NA,Warangal H.O,79.5830349,17.85985995,17.85985995,79.5830349
Papaiahpet B.O,506332,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Chennaraopet,Warangal,TELANGANA,NA,Chennaraopet S.O,Mahabubabad H.O,79.86254435,17.856924958333334,17.856924958333334,79.86254435
Parvathagiri B.O,506104,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Neerada,Warangal,TELANGANA,NA,Neerada S.O,Mahabubabad H.O,79.60260065,17.777214275,17.777214275,79.60260065
Parwathagiri S.O,506365,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Parwathagiri,Warangal,TELANGANA,NA,NA,Warangal H.O,79.72788866666666,17.729727233333335,17.729727233333335,79.72788866666666
Peddakorpole B.O,506112,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kesamudram,Warangal,TELANGANA,NA,Kesamudram S.O,Mahabubabad H.O,79.893337725,17.6825839,17.6825839,79.893337725
Peddavangara S.O,506317,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Narsimhulapet,Warangal,TELANGANA,NA,NA,Warangal H.O,79.5516808,17.583563,17.583563,79.5516808
Penugonda B.O,506102,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Mah'bad,Warangal,TELANGANA,NA,New Abadi S.O,Mahabubabad H.O,80.02490155,17.6466043,17.6466043,80.02490155
Perkaveid B.O,506314,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Raiparthy,Warangal,TELANGANA,NA,Raiparthy S.O,Warangal H.O,79.61468447777779,17.68448148888889,17.68448148888889,79.61468447777779
Perumandlasankeesa B.O,506381,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Dornakal,Warangal,TELANGANA,NA,Dornakal S.O,Mahabubabad H.O,80.10652519,17.464967246,17.464967246,80.10652519
Pochampalli B.O,506317,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Turrur,Warangal,TELANGANA,NA,Peddavangara S.O,Warangal H.O,79.5516808,17.583563,17.583563,79.5516808
Pogullapalli B.O,506135,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kothaguda,Warangal,TELANGANA,NA,Kothaguda S.O (Warangal),Mahabubabad H.O,80.11161152857143,17.9485245,17.9485245,80.11161152857143
Pungode B.O,506134,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Gudur,Warangal,TELANGANA,NA,Gudur S.O (Warangal),Mahabubabad H.O,79.87504244,17.86942554,17.86942554,79.87504244
Punnel B.O,506310,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Wardhannapet,Warangal,TELANGANA,NA,Panthani S.O,Warangal H.O,79.5830349,17.85985995,17.85985995,79.5830349
Punugondla B.O,506135,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kothaguda,Warangal,TELANGANA,NA,Kothaguda S.O (Warangal),Mahabubabad H.O,80.11161152857143,17.9485245,17.9485245,80.11161152857143
Purushothamaigudem B.O,506315,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Maripeda,Warangal,TELANGANA,NA,Maripeda S.O,Mahabubabad H.O,79.87684597142858,17.38687597142857,17.38687597142857,79.87684597142858
Railway Gate B.O,506008,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Warangal,Warangal,TELANGANA,NA,Fort Warangal S.O.,Warangal H.O,17.5421902,47.8824703,47.8824703,17.5421902
Railway Gate S.O,506002,S.O,Non-Delivery,Warangal,Hyderabad,Andhra Pradesh,Warangal,Warangal,TELANGANA,NA,NA,Warangal H.O,79.6047064,17.970057958333335,17.970057958333335,79.6047064
Raiparthy S.O,506314,S.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Raiparthy,Warangal,TELANGANA,NA,NA,Warangal H.O,79.61468447777779,17.68448148888889,17.68448148888889,79.61468447777779
Rajanpalli B.O,506112,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Kesamudram,Warangal,TELANGANA,NA,Kesamudram S.O,Mahabubabad H.O,79.893337725,17.6825839,17.6825839,79.893337725
Rajole B.O,506102,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Mah'bad,Warangal,TELANGANA,NA,New Abadi S.O,Mahabubabad H.O,80.02490155,17.6466043,17.6466043,80.02490155
Rajulakothapalli B.O,506368,B.O,Delivery,Warangal,Hyderabad,Andhra Pradesh,Nallikaddur,Warangal,TELANGANA,NA,Nallikaddur S.O,Mahabubabad H.O,79.80765235,17.5959453,17.5959453,79.80765235
